,track_id,track,artist,album,track_popularity,acousticness,danceability,energy,instrumentalness,loudness,tempo
683,4jyru1nUrepszk5VMBgsSn,"When Will My Life Begin (Reprise 2) - From ""Tangled""/Soundtrack Version",Mandy Moore,Tangled,55,0.901,0.286,0.19,0.00119,-13.548,108.769
684,1wfsEe3xb2kvWv8dXD5k5m,Bound To You - Burlesque Original Motion Picture Soundtrack,Christina Aguilera,Burlesque Original Motion Picture Soundtrack,51,0.834,0.286,0.411,0.0,-4.94,164.1
685,7fMYBrlKl9mkcMTUGT4j6l,Beg Steal or Borrow (with The Pariah Dogs),Ray LaMontagne,God Willin' & The Creek Don't Rise,53,0.462,0.472,0.55,0.000561,-8.517,148.097
686,49skdn8Truaufvcz8BXmtT,Lets Go Surfing,The Drums,The Drums,64,0.214,0.579,0.806,0.000535,-5.7,174.057
687,7LwGBxB0h0CVmkOZxYKn0g,In My Veins - Feat. Erin Mccarley,Andrew Belle,In My Veins (Feat. Erin Mccarley),62,0.198,0.548,0.42,4.46e-06,-7.842,128.012
688,7LRYw74nztDptYIStswo9K,Ya No Te Buscaré,La Arrolladora Banda El Limón De Rene Camacho,Todo Depende De Ti,67,0.267,0.703,0.566,0.000102,-5.931,129.919
689,4eYmH4Sh0ibdU9nmnbu7aM,The Bomb,Pigeon John,Dragon Slayer,58,0.0972,0.774,0.817,2.13e-06,-3.076,93.011
690,36WNQJFVjYhDRZ6vJhYXEh,Let Me Hear You Scream,Ozzy Osbourne,Scream (Expanded Edition),58,0.000367,0.492,0.979,0.0,-2.315,130.005
691,6UTZE0OPFM4ofNR1IJAAFX,Wake Up,The Green,The Green,53,0.12,0.89,0.506,0.0,-9.907,127.996
692,5Ga2YBqKtetWgWL2pl3g3f,You're Gonna Miss This,Trace Adkins,Definitive Greatest Hits,54,0.0272,0.492,0.69,7.73e-05,-5.878,154.926
693,0kLrrh7Z1gySNTunBH790J,Sometimes,Miami Horror,Illumination,59,0.0176,0.58,0.86,8.02e-05,-4.994,124.992
694,2k79z9A1dbdQ8gQG8M1Zz5,Gonorrhea,Lil Wayne,I Am Not A Human Being,52,0.0311,0.715,0.745,0.0,-5.71,148.042
695,6TghWaPh1WHJKWXow7iujH,Shoot It Out,10 Years,Feeding The Wolves (Deluxe Version),53,0.00347,0.468,0.882,1.57e-06,-3.906,164.035
696,1CSaCKPIp2yCIDL3t7Fyau,Barber: Adagio for Strings,Samuel Barber,Samuel Barber - Adagio,59,0.974,0.102,0.0733,0.859,-24.133,73.954
697,55nSQ0bhYhnN9Gr6yKAF86,Ilegal,Cultura Profética,La Dulzura,68,0.366,0.826,0.577,0.0,-4.707,116.916
698,1yBD8MNoNJGajzB5X83p9Z,Hola Beba,Farruko,Hola Beba,67,0.099,0.747,0.528,0.0,-8.267,86.964
699,0dUb6kyjmx1XlkTw37g3tN,When It Was Wrong,The California Honeydrops,Spreadin' Honey,54,0.698,0.756,0.814,2e-06,-6.08,114.052
700,6BIRIBJuEGLds1oAxvybLO,Fallaste Corazón,Pedro Infante,Mexico Gran Colección Ranchera: Pedro Infante,64,0.944,0.403,0.336,0.00166,-4.605,79.993
701,1p5jgCAGFDBIBs6ZbWIMvA,Bad Boy,Cascada,Everytime We Touch (Premium Edition),58,0.0149,0.666,0.978,0.0444,-5.118,139.991
702,7z73ehYAn9O1XP9XlCqVtd,Who Dat Girl (feat. Akon),Flo Rida,Only One Flo (Part 1),59,0.00683,0.719,0.616,3.11e-05,-3.951,124.963
703,0tkfgenYMiMQPIma894lgc,The Old Man Down The Road,John Fogerty,Centerfield - 25th Anniversary,59,0.0271,0.768,0.809,0.000633,-5.816,133.838
704,3cBUv0RIoEyAm2b7qimEY6,Thank Me Now,Drake,Thank Me Later,52,0.282,0.495,0.772,0.0,-4.851,71.295
705,0wpbWr0vI9mIV6WpO5CqPi,Buzzin,Mann,Buzzin,51,0.127,0.724,0.951,0.0,-4.294,103.988
706,4fnFayX7jwbv9L1RFzXWMO,Sleep Patterns,Merchant Ships,For Cameron,54,0.72,0.405,0.191,0.00912,-20.007,99.439
707,5pQtfVIaQvINzl0XIGKNrC,Redneck Woman,Gretchen Wilson,Greatest Hits,54,0.105,0.51,0.847,0.0,-4.622,184.942
708,7zb0RmTywqI6Y4ErGctRIw,El Mini 6,El Movimiento Alterado,Carteles Unidos,57,0.522,0.803,0.578,0.0,-2.622,95.209
709,4zK05ecddIq3vfd08Aqi8y,La Vida Es Así,Ivy Queen,Drama Queen (Deluxe Version),60,0.0474,0.705,0.8,1.5e-06,-8.332,156.109
710,2UZoSuDO0D6y9bW9Z3Hkng,Niña De Mi Corazón,La Arrolladora Banda El Limón De Rene Camacho,Todo Depende De Ti,64,0.52,0.702,0.584,0.0,-6.248,114.037
711,5X4ojuZG2mZ68EcLyBQ1D3,"Derezzed - From ""TRON: Legacy""/Score",Daft Punk,TRON: Legacy,58,0.00166,0.54,0.635,0.788,-10.071,119.995
712,2orHAZyBJH5rbojtwPsztm,Nothing I Hold on to (Live),Will Reagan,Live at the Banks House,54,0.608,0.462,0.361,0.0,-10.513,141.755
713,42lb5Ne9DymiyPqX9KGOoq,Move,MercyMe,The Generous Mr. Lovewell,52,0.0162,0.623,0.864,2.32e-06,-5.541,106.011
714,56Q4Pa6bmrha1zzAeJpfpH,Nueve Caballos,Grupo Laberinto,Qué Barbaridad: Corridos y Rancheras,56,0.57,0.736,0.453,0.0,-5.455,123.88
715,76mzio0HuYMaCfIDd5EU1w,POWER - Album Version (Edited),Kanye West,My Beautiful Dark Twisted Fantasy,52,0.0138,0.534,0.925,0.0,-4.945,154.072
716,3THFKx88trZuOFlssVLJ5G,Broken,Gorillaz,Plastic Beach,59,0.00452,0.493,0.918,0.0858,-4.618,158.897
717,1g3Bc80hioYOSitxntNQYi,This Is Berk,John Powell,How To Train Your Dragon (Music From The Motion Picture),58,0.512,0.255,0.489,0.808,-9.459,123.267
718,18WhWzFnqEbE04y4H5Y13z,Hell On Wheels,Brantley Gilbert,Halfway To Heaven (Deluxe Edition),51,0.0338,0.46,0.826,3.49e-05,-5.624,160.222
719,08gaUXuT1LXIae7TwBTCB9,DESTROYA,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,56,0.00408,0.5,0.978,0.593,-5.128,100.038
720,53jogSv23P6DFcOHcZrDs9,Save Me,Avenged Sevenfold,Nightmare,57,0.000391,0.499,0.916,0.00117,-4.785,94.963
721,2qomKwhtqtbQWk7dwAmFXg,The Legend Begins,Marc Streitenfeld,Robin Hood (Original Motion Picture Soundtrack),62,0.973,0.235,0.231,0.973,-17.956,66.687
722,41P2Wi4vVI8hXxz5St5a4J,Hermit the Frog,MARINA,The Family Jewels,61,0.265,0.617,0.654,0.0,-4.473,122.052
723,3gkObSE7saGaNtNNllYFLi,"Who Are You, Really?",Mikky Ekko,Reds,57,0.00193,0.643,0.729,4.62e-06,-6.22,143.955
724,1q9mR0tJtXdkngfiJTg8al,Turn Around,Iration,Time Bomb,51,0.00144,0.687,0.7,6.35e-05,-6.439,103.946
725,0kUMtZVaYb7EETkBdrEXXA,Firework,Katy Perry,Teenage Dream,60,0.141,0.638,0.832,0.0,-5.039,124.071
726,0TZEk8nm7e3sttwSBe3V91,It’s Time,Bobby Alu,Bobby Alu,60,0.129,0.92,0.371,0.000317,-10.731,95.933
727,5ngTZfaLbdMgN8WoCOh0d4,Suffocation,Crystal Castles,Crystal Castles (II),56,0.00255,0.545,0.704,0.0627,-5.778,119.954
728,4FcOYKkhIXgvO787zu0Cxy,My Kind Of Crazy,Brantley Gilbert,Halfway To Heaven (Deluxe Edition),51,0.5,0.551,0.452,0.0,-9.402,142.015
729,5GPwN5iZ9ZMSXAkppj4Uvv,Innocent,Taylor Swift,Speak Now,51,0.186,0.552,0.608,0.0,-5.29,134.05
730,0ZqWBTU1EkdVPAMwQgfKiv,Going Through Changes,Eminem,Recovery,58,0.0197,0.693,0.899,0.0,-4.084,86.048
731,7CisLSqtKbDw2VtpN6IuLw,Make A Movie,Twista,The Perfect Storm,54,0.00752,0.846,0.774,0.0,-5.131,120.012
732,6e8A3i0diDS4ZYBT3fahpN,Se Vale Soñar,El Tigrillo Palma,20 Corridos Poderosos,56,0.449,0.692,0.728,1.86e-06,-5.198,124.123
733,1ne7JVHEPnoncXzQunQVKW,W.T.P.,Eminem,Recovery,62,0.0319,0.77,0.937,0.0,-2.327,95.011
734,6gM3vv77YVKUP5VgK6GMa3,A Donde Iras Ahora,Campeche Show,30 Aniversario (Edición Limitada),62,0.118,0.699,0.707,0.0,-6.027,94.131
735,5qTjvpAfdtyzauTprzgKao,Hold On,All That Remains,For We Are Many,54,0.000235,0.546,0.945,0.0,-2.406,124.98
736,6y3wFB95BBd1BMZ1pYWmfa,Boy,Ra Ra Riot,The Orchard,51,0.0364,0.579,0.861,0.00796,-5.542,161.954
737,0TyOpxlWwDx98bjkIVHUgY,In My Head,Jason Derulo,Jason Derulo (Deluxe Audio),56,0.0269,0.762,0.739,0.0,-4.178,110.002
738,6JgvsaqkGa0jzK5DTj5CAn,Maldito Amor,Tierra Cali,Maldito Amor,55,0.601,0.787,0.578,0.000657,-6.873,97.975
739,3rIgo725niu2yb3WNx62Jt,Me Duele La Cabeza,"Héctor Acosta ""El Torito""",Oblígame,51,0.26,0.858,0.786,0.0,-2.49,123.056
740,1y2iLukn4F2SUVnwF1mHfY,Satan Prayer,Ghost,Opus Eponymous,54,0.206,0.595,0.855,0.000119,-5.587,130.047
741,2kuHnZDirrymIRYKkjTn56,Can You Run,The Steeldrivers,Reckless,52,0.694,0.406,0.638,3.27e-05,-5.534,196.077
742,0OsrjIvfbcuP9pFc1H3mU5,serial killer,Cydia,Lana,60,0.0263,0.515,0.544,8.16e-05,-9.542,170.035
743,4i7HrBTsaocmoNPoifG7Bd,I Look to You,Miami Horror,Illumination,60,0.0696,0.604,0.872,0.0176,-5.023,118.026
744,2grynUHH0A3faPhGjdkjeJ,Cracks - Flux Pavilion Remix,Freestylers,Cracks,55,0.00095,0.499,0.826,0.029,-7.082,140.007
745,5uCjq2lhoCkqar22oI4qd8,Que Lástima,Los Creadorez Del Pasito Duranguense,Serie Diamante-15 Súper Éxitos,51,0.255,0.897,0.467,0.0,-6.092,119.111
746,53hZ7K9FClYjkTtrm6t1NK,Breathing Space,Sacred Earth,Call to the Divine,59,0.979,0.0602,0.0172,0.975,-25.782,61.723
747,3saVgweidPGsCBmUW1yZWa,Imma Kill U,Insane Clown Posse,Bang! Pow! Boom! Nuclear,54,0.269,0.939,0.937,0.0,-2.791,107.995
748,2S4CfxZG29GZWwDeMtBq2R,I Just Wanna Run,The Downtown Fiction,Best I Never Had,53,0.00769,0.669,0.667,0.0,-3.0,128.103
749,62rlxI6g2PNaWsHoiRryto,Haunted - Acoustic Version,Taylor Swift,Speak Now (Deluxe Edition),51,0.842,0.563,0.443,0.0,-5.078,80.962
750,0F6pFZDlQSiQBWsjQZFbTH,Daydream,Gunter Kallmann Choir,The Fantastic Sound Of,63,0.236,0.514,0.444,2.5e-06,-8.85,75.337
751,09zDgbs5NQH1kKFXHppYhr,October,Broken Bells,Broken Bells,56,0.123,0.546,0.627,3.68e-06,-5.091,143.996
752,6wMYwA7VyjkvTFUPj2LgyB,El Trokero Lokochon,Gerardo Ortiz,Ni Hoy Ni Manana,60,0.585,0.515,0.938,0.0,-1.941,175.887
753,1oofwLaSk4kDIWAYT5ZGK7,Welcome Home,Radical Face,Touch the Sky (Welcome Home) - EP,62,0.741,0.598,0.488,0.779,-10.905,144.977
754,7jkWXm5j2er2KfsCRPwWfy,Easy,Rascal Flatts,Nothing Like This,51,0.128,0.343,0.594,0.0,-4.876,120.998
755,2ovLRfotBro4W3pRaEha8I,Rain,bôa,Twilight,56,0.302,0.593,0.747,1.98e-05,-8.156,97.071
756,6IH2Z54gYPLqgJtxZjX80i,Back To December - Acoustic,Taylor Swift,Speak Now (Deluxe Edition),52,0.748,0.541,0.453,0.0,-6.459,141.757
757,5UcphALlWd7sBBySclJvAi,Home,One Direction,Rarities - EP,63,0.0115,0.42,0.867,0.0,-5.397,78.814
758,6D5GoogBIBMUBlQ1CYTkOH,She Needs Me (Remix),Kendrick Lamar,Overly Dedicated,54,0.417,0.606,0.835,1.11e-06,-6.107,100.145
759,4ucLHLiSjvkCz5Lr5dlVUj,Never Gonna Leave This Bed,Maroon 5,Hands All Over (Deluxe),53,0.11,0.609,0.81,0.0,-4.207,117.364
760,2SRzCZMWi0vJM5ngaKjcjX,Alors On Danse - Remix - Explicit,Stromae,Alors On Danse (Remix - Explicit),53,0.216,0.729,0.803,6.41e-05,-5.375,119.947
761,5UIE8Pb27v9aK06EuaoHAf,For My Dawgs,Waka Flocka Flame,Flockaveli,52,0.189,0.751,0.664,0.0,-6.111,155.796
762,6Uj8ru7TNLDIelbuQ8eBd6,"Turn Around (5,4,3,2,1)",Flo Rida,Only One Flo (Part 1),64,0.00578,0.697,0.835,0.0,-5.843,128.018
763,0CsT3gRGhXrMRUBxwgMFNk,1968,Turnpike Troubadours,Diamonds & Gasoline,51,0.158,0.628,0.57,0.0,-5.99,142.113
764,5gaKIqxF0RTBgIBswpKVRy,Gabino Barrera,Carlos Y Jose,20 Exitos de Coleccion,55,0.434,0.66,0.501,5.41e-06,-3.029,117.071
765,70Wb2xKOAOte8iNkBpezQs,No Hands (feat. Roscoe Dash and Wale),Waka Flocka Flame,Flockaveli,51,0.00419,0.668,0.651,0.0,-5.407,131.507
766,3gXxpp7y7EAOg4PVqqGCAb,Fallen,Volbeat,Beyond Hell / Above Heaven,64,0.000219,0.315,0.744,0.000433,-4.609,72.55
767,7McYWSdRoKDO8Dl70bURcZ,Ley del Hielo,Canserbero,Vida,68,0.362,0.808,0.65,4.32e-05,-7.108,92.012
768,7n92QzQomRCLlciO14X0kd,"Nocturne en Mi Bémol Majeur, Op. 9 No. 2",Frédéric Chopin,"Chopin: Nocturnes, Vol. 1",61,0.99,0.427,0.0451,0.913,-24.698,119.78
769,3l9eeEd5NABrvYRzXIVqwK,This Too Shall Pass,OK Go,Of the Blue Colour of the Sky,51,5.34e-05,0.43,0.661,0.0063,-3.43,160.032
770,6o43Gi1cX7Nyi6koSkwIBc,Navy Light,Labyrinth Ear,Oak,58,0.00119,0.747,0.696,0.5,-9.508,130.324
771,62YAKv9ak7mxrNRdhe7Pe9,Skin,Rihanna,Loud,52,0.136,0.638,0.558,0.0,-6.87,126.905
772,42fB9njeMkO1jtrMyQI5cp,"When Will My Life Begin (Reprise 1) - From ""Tangled""/Soundtrack Version",Mandy Moore,Tangled,55,0.767,0.387,0.041,0.000259,-17.951,75.497
773,3yrxwUdln8yhqeoyZQ8BGd,Gorgeous Nightmare,Escape the Fate,Escape The Fate (Deluxe),51,0.00402,0.594,0.865,0.0,-3.838,135.034
774,0S7XIu0dn63ayGxjefd5It,Forbidden Friendship,John Powell,How To Train Your Dragon (Music From The Motion Picture),57,0.859,0.279,0.295,0.94,-15.135,129.169
775,1truk7ew9nRnUrcR2c1AbL,Just Passing Through,Jason Aldean,My Kinda Party,51,0.325,0.573,0.52,0.0,-4.307,70.557
776,52UWtKlYjZO3dHoRlWuz9S,Thunderstruck,AC/DC,Iron Man 2,62,0.000128,0.495,0.892,0.0216,-5.601,133.474
777,3VMt30BAOV15goRMNPnA3A,"You Be Tails, I'll Be Sonic",A Day To Remember,What Separates Me From You,54,7.76e-05,0.471,0.988,0.0,-3.575,138.05
778,3l5r1zd9EWibbvOhBM8sQR,Back In The Day,Mac Miller,K.I.D.S. (Deluxe),54,0.118,0.694,0.64,1.03e-05,-7.963,82.279
779,22ejspKqayOvA7eCzUjFlk,Coastal,Kenny Chesney,Hemingway's Whiskey,51,0.0958,0.721,0.72,2.79e-06,-6.544,111.957
780,1H05u9gUX86XDLcSF75PZD,Box Chevy,Yelawolf,Trunk Muzik 0-60,53,0.285,0.807,0.595,0.000223,-7.508,131.011
781,7hlBb5jUQH764VF99CinP4,Greenland,Emancipator,Safe in the Steep Cliffs,56,0.0242,0.592,0.392,0.865,-13.254,98.734
782,26T7C1NMXKE7hCWhKH2l0o,Sad Sad City,Ghostland Observatory,Paparazzi Lightning,51,0.000384,0.706,0.679,0.0,-5.421,114.992
783,2Cz0wgwqdZJgaSOA1Dg6aS,The Sky Under the Sea,Pierce The Veil,Selfish Machines,52,0.000133,0.36,0.968,0.0,-5.301,169.848
784,436EpHvGoKO3DgaSeD9lW8,No Me Digas Que No,Enrique Iglesias,Euphoria (Standard US/Latin version),58,0.235,0.734,0.751,0.0,-2.716,125.025
785,5Wp1Y8jscofORVp0FH0N9l,Chasin' That Neon Rainbow,Alan Jackson,34 Number Ones,53,0.231,0.709,0.71,0.0,-5.873,149.061
786,534weu3DIwV9UELLTGanOC,Regalame Una Noche,J Alvarez,El Movimiento: The Mixtape,69,0.263,0.717,0.636,0.0,-6.604,89.978
787,1FCQEg7wOK9IIBuxx63krr,And We Danced (feat. Ziggy Stardust),Macklemore,The Unplanned Mixtape,65,0.456,0.758,0.677,0.0,-6.598,124.998
788,6QbcLktLNe7eYqh8TjZeCd,It’s America,Rodney Atkins,It's America,51,0.0374,0.595,0.715,0.0,-13.863,134.498
789,4jFN3aMZf1zbAZc146XOjr,Monsoon,Tokio Hotel,Best Of (English Version),56,0.0187,0.58,0.734,0.0,-5.236,111.962
790,7jkIwEJXP3nmTO3fsCJmnS,Perdóname la Vida,"Héctor Acosta ""El Torito""",The Ultimate Bachata Collection,58,0.561,0.837,0.644,0.0,-5.377,125.006
791,76BIj06DoRIuJLtchonDcd,Horchata,Vampire Weekend,Contra,50,0.0801,0.834,0.787,0.0,-7.119,119.976
792,0CpTNItafURRFujw9WAKfR,Panzerkampf,Sabaton,The Art of War (Re-Armed),60,0.00518,0.485,0.872,1.83e-06,-4.741,98.087
793,2KgCPRTAECwNbJG1uYdfjl,Stamp On The Ground,ItaloBrothers,Stamp!,70,0.211,0.635,0.827,0.00719,-7.541,149.974
794,2EOMe4XAS7U6UA1mhDs9tP,Despicable Me,Pharrell Williams,Despicable Me,51,0.0481,0.782,0.333,0.0,-12.283,84.99
795,2sUlQXHLnZLY1n6i12MzoJ,Moment 4 Life,Nicki Minaj,Pink Friday (Complete Edition),54,0.406,0.68,0.881,0.0,-3.883,97.941
796,5ExwCtKYD5Arcg7OeYZy0k,Te Odio Y Te Amo,Duelo,Solamente Tú,61,0.383,0.819,0.493,0.0,-8.618,138.881
797,66h8hB4In6t725WtAPL23J,Talkin’ 2 Myself,Eminem,Recovery,58,0.0819,0.421,0.963,0.0,-2.16,180.336
798,4sxhA0XuXc6JhxGeXcl8wj,Our Deal,Best Coast,Crazy for You,53,0.652,0.36,0.79,0.847,-5.592,119.196
799,3tkXg3freIdvTxN58YUPaG,Sleep Is for the Weak,The Dreadnoughts,Polka's Not Dead,52,0.00334,0.521,0.937,5.79e-06,-4.338,141.963
800,72MoCPAnz0UljAVmwHHw3Y,"End of Line - From ""TRON: Legacy""/Score",Daft Punk,TRON: Legacy,57,0.000513,0.354,0.449,0.778,-11.353,195.983
801,0epAG0WWRlDMsMFJiE5c6I,Sprawl II (Mountains Beyond Mountains),Arcade Fire,The Suburbs (Deluxe),56,0.0159,0.521,0.809,0.00121,-6.432,99.966
802,1HD8mFfpSGLJnwv6UTLaIv,The Animal,Disturbed,Asylum (Deluxe Edition),55,0.000438,0.402,0.95,0.000185,-3.235,193.95
803,1dvOwoHwZB9SwvRw2Gv3nz,To Binge (feat. Little Dragon),Gorillaz,Plastic Beach,57,0.58,0.576,0.511,3.89e-05,-7.006,206.473
804,53mCo1wDJ12iZNq9LgIeg2,Ignorance Is Bliss,Kendrick Lamar,Overly Dedicated,54,0.511,0.644,0.801,8.59e-06,-4.55,82.156
805,5uaTGZyDMK1iZ9eW1qeBEX,Live Like You Were Dying,Tim McGraw,Number One Hits,52,0.492,0.416,0.546,0.0,-7.728,159.929
806,0VbjK4mUXj3REfGeIZTPvr,Over,Drake,Over (Explicit Version),53,0.0124,0.406,0.86,0.0,-5.422,102.339
807,2oJEBne401XJAPfBXyDBwS,Express - Burlesque Original Motion Picture Soundtrack,Christina Aguilera,Burlesque Original Motion Picture Soundtrack,50,0.000287,0.727,0.573,0.00188,-7.029,106.979
808,2CBRlZtrYrhd8XXFFDSxAl,Little Bitty,Alan Jackson,34 Number Ones,54,0.15,0.563,0.796,0.0,-7.604,162.88
809,03EsYwfN3RbDhU1kVrfffA,On The Run,The Jompson Brothers,The Jompson Brothers,52,0.102,0.281,0.537,0.297,-8.147,139.091
810,6O7qFEXmLQcOsV37wrgJDz,Muy Tranquilo,Gramatik,SB3,62,0.24,0.641,0.621,0.0299,-3.88,89.926
811,1kLma9S0L4y3u5E28ss9Ut,Fate Has Smiled Upon Us,Marc Streitenfeld,Robin Hood (Original Motion Picture Soundtrack),61,0.952,0.277,0.394,0.892,-13.977,91.318
812,2KqyIbbCPKhNfqqzUVq9H9,I Like,Jeremih,All About You,52,0.243,0.83,0.616,0.0,-7.383,123.965
813,1u8fjvKyDliY5IXuJxDccK,Burn One,Fortunate Youth,Up-Lifted EP,52,0.0995,0.876,0.727,3.45e-05,-4.106,140.19
814,4uqacT1xJ7UhPJAMAcb25A,Wretches and Kings,Linkin Park,A Thousand Suns,51,0.00931,0.595,0.961,1.2e-06,-4.342,90.011
815,1JUBl7RQUp4wwpSLArvc3e,Mexican Radio,Wall Of Voodoo,Guilty Pleasures,50,0.00371,0.555,0.737,0.00104,-9.663,82.296
816,2C7ybdAVLKrxVmfOXfGhVb,Hey Hey Hey,Michael Franti & Spearhead,The Sound Of Sunshine,51,0.0126,0.693,0.72,0.0,-5.606,104.985
817,2aqsQyxUdXNQPvgWe6gqON,La Rubia Y La Morena,Los Dinamicos Del Norte,30 Primeros Exitos,55,0.161,0.493,0.684,1.38e-06,-7.439,182.312
818,1tzkJMX3gNjnpcHdLD0pM3,Overboard,Justin Bieber,My World 2.0,63,0.183,0.479,0.788,0.0,-5.212,173.963
819,5xIEuJaUD6DEazs4Fu63vZ,Abigail,Motionless In White,Creatures,53,3.48e-05,0.368,0.889,0.000295,-4.578,91.751
820,6zg7B8W7Tu9nO3SLgYhqNO,Teenage Dream,Katy Perry,Teenage Dream - Remix EP,60,0.281,0.659,0.916,0.0,-1.446,128.002
821,7F9fzsMn8r5hJ6OguYl5Nz,Trash,Alex G,Race,53,0.915,0.6,0.519,0.00127,-7.511,127.085
822,0xcl9XT60Siji6CSG4y6nb,Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack,Flo Rida,Club Can't Handle Me,58,0.0205,0.623,0.882,0.0,-2.574,127.98
823,26W5hzHymyTJj29lw0E9hj,10 Seconds,Jazmine Sullivan,Love Me Back,52,0.229,0.496,0.465,0.0,-6.358,188.15
824,4FVHUUsSdHTo1keNdg2vWM,Little Miss,bôa,Twilight,55,0.42,0.621,0.814,0.0,-5.752,118.177
825,46MDLc0Yip6xCMSsdePOAU,Cheers (Drink To That),Rihanna,Loud,51,0.0182,0.576,0.912,0.0,-3.623,79.981
826,6SSJcmQgBEvHqqCivyVfqG,Down For My Niggaz,C-Murder,Trapped In Crime,51,0.0475,0.821,0.856,0.0,-3.172,91.023
827,7reHiS3FBFlnzNvHBEQHqg,Maldito Alcohol (Pitbull vs. Afrojack),Pitbull,Armando,57,0.52,0.919,0.421,0.000106,-10.685,127.015
828,1652voE1ZeLyehNC2kbHMb,Hold My Hand (with Akon),Michael Jackson,Michael,63,0.191,0.606,0.718,0.0,-5.842,90.014
829,3fV84Z6UdxxHqfGIMmuSKg,Trapped In My Mind,Kid Cudi,Man On The Moon II: The Legend Of Mr. Rager,52,0.503,0.819,0.698,0.000323,-8.148,119.006
830,13Tw9FDhXVN5brv974A46H,Prime Mover,Ghost,Opus Eponymous,52,0.103,0.194,0.822,0.0104,-4.89,67.655
831,3DDBW9yeXc0RQUAOBeKYti,Cheers (Drink To That),Rihanna,Loud (Japan Version),56,0.0155,0.579,0.925,0.0,-3.594,79.977
832,6SmV1Oo24nCZBPzIYkL4HZ,Alter Ego,Tame Impala,InnerSpeaker,57,0.0146,0.317,0.846,0.13,-3.624,129.01
833,2NO4CA2TFvhGeg7XMz8PmT,Wedding Dress,TAEYANG,Solar,60,0.122,0.729,0.669,0.0,-4.73,133.943
834,1X5Vmsn025nGZslbFm3Scv,"With Ears to See, and Eyes to Hear",Sleeping With Sirens,With Ears To See And Eyes To Hear,53,4.29e-05,0.445,0.928,0.0,-5.35,154.969
835,6ky22lfaJkoGgDRE6W5xUn,The Poet,Ryan Bingham,Junky Star,52,0.852,0.484,0.245,0.00694,-15.448,102.063
836,1xgN9KBVVoTNygpYjpXnvH,Runaway Love,Justin Bieber,My World 2.0,57,0.0833,0.754,0.65,0.0,-6.046,104.023
837,32FfL5hpFQdweMkxg8Z55o,Les eaux de mars,Stacey Kent,Raconte-moi... (Bonus Edition),63,0.868,0.736,0.276,1.22e-05,-12.762,139.801
838,0SGojwNP2zUrgDyeoBQxYO,The Big Bang,Rock Mafia,The Big Bang,64,0.124,0.902,0.816,8.94e-06,-3.077,96.01
839,4Ysok52J5hPSSi1vgUbgf8,Like My Dog,Billy Currington,Enjoy Yourself,51,0.479,0.697,0.724,0.0,-4.428,96.953
840,031uTUhyy6xmDJqmeWJBi9,God Hates Us,Avenged Sevenfold,Nightmare,56,0.000321,0.453,0.959,0.14,-6.121,139.997
841,5Ve4qBYAThGLTOva0hhoTa,So Bad,Eminem,Recovery,58,0.304,0.773,0.811,0.0,0.496,81.037
842,3vvBMjyD7ZesKHe1k00gxO,Stay Away from My Friends,Pierce The Veil,Selfish Machines,52,0.279,0.517,0.819,0.0,-4.674,77.496
843,57lY1nD56iLIVxJTD05SDf,Visions,Wiz Khalifa,Kush & Orange Juice,52,0.00561,0.435,0.83,6.73e-05,-6.261,80.652
844,6GEIpzW14NtOjqHejbcSRE,Journal of Ardency,Class Actress,Journal of Ardency,55,0.00981,0.693,0.678,0.0924,-6.914,96.981
845,0CJuLeZpCdqrqoCMXWZw8k,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers",Pyotr Ilyich Tchaikovsky,Tchaikovsky: The Nutcracker,59,0.944,0.149,0.128,0.928,-20.459,47.362
846,3pt4BDnaMo2vznoVSv7b2y,Kissin U,Miranda Cosgrove,Sparks Fly (Deluxe Version),55,0.0119,0.624,0.86,0.0,-3.129,110.018
847,7haDDY9fUGR3hF6aLxMkOX,What Will Be Will Be,The Green,The Green,51,0.157,0.796,0.543,0.0,-10.27,81.498
848,7M68YTelBnT9P1eO1idOOs,Blame It On Waylon,Josh Thompson,Way Out Here,51,0.0353,0.653,0.826,0.0,-5.352,122.055
849,09ZSm0xj0pknpfywcbBNkP,For the Summer (with The Pariah Dogs),Ray LaMontagne,God Willin' & The Creek Don't Rise,53,0.42,0.413,0.596,0.000218,-7.606,151.009
850,2BkXpZSvPoUDMLI2Xw9kAL,Instant Karma! (We All Shine On) - Remastered 2010,John Lennon,Signature Box,58,0.000689,0.628,0.931,0.00146,-9.973,119.976
851,72VNLbfQELdPaKMTNjT2eB,You Are More,Tenth Avenue North,The Light Meets The Dark,51,0.0172,0.508,0.589,0.0,-7.204,132.043
852,20Fh7atcBvxOwVmmBhen9Q,Clush,Isles & Glaciers,The Hearts of Lonely People,51,0.0589,0.512,0.906,0.0,-4.241,148.008
853,4e5IPJxSGVWPsaxQzdRseN,Who Will Survive In America,Kanye West,My Beautiful Dark Twisted Fantasy,56,0.228,0.677,0.842,0.000684,-6.111,116.166
854,0M1VFyJbXACFajASoTLfCT,Beautiful World,JJ Grey & Mofro,Georgia Warhorse,52,0.288,0.772,0.404,0.00024,-9.399,85.541
